"날짜","시간","경기","구장","비고","경기날짜및시간","원정팀","원정팀_점수","홈팀_점수","홈팀","비고.1","비고.2","홈팀_결과","원정팀_결과"
"07.22(목)","18:30","LG 1vs5 두산","잠실","-","2010-07-22 18:30","LG",1,5,"두산","","정규시즌","승","패"
"","18:30","SK 1vs3 넥센","목동","-","2010-07-22 18:30","SK",1,3,"넥센","","정규시즌","승","패"
"","18:30","롯데 9vs1 한화","대전","-","2010-07-22 18:30","롯데",9,1,"한화","","정규시즌","패","승"
"","18:30","삼성 10vs5 KIA","무등","-","2010-07-22 18:30","삼성",10,5,"KIA","","정규시즌","패","승"
"07.24(토)","18:30","WEST 8vs9 EAST","대구","-","2010-07-24 18:30","WEST",8,9,"EAST","","올스타","승","패"
"07.27(화)","18:30","SK 0vs4 LG","잠실","-","2010-07-27 18:30","SK",0,4,"LG","","정규시즌","승","패"
"","18:30","두산 4vs3 넥센","목동","-","2010-07-27 18:30","두산",4,3,"넥센","","정규시즌","패","승"
"","18:30","삼성 vs 한화","대전","우천취소","2010-07-27 18:30","삼성",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","18:30","KIA 7vs5 롯데","사직","-","2010-07-27 18:30","KIA",7,5,"롯데","","정규시즌","패","승"
"07.28(수)","18:30","SK 8vs9 LG","잠실","-","2010-07-28 18:30","SK",8,9,"LG","","정규시즌","승","패"
"","18:30","두산 5vs1 넥센","목동","-","2010-07-28 18:30","두산",5,1,"넥센","","정규시즌","패","승"
"","18:30","삼성 3vs2 한화","대전","-","2010-07-28 18:30","삼성",3,2,"한화","","정규시즌","패","승"
"","18:30","KIA vs 롯데","사직","우천취소","2010-07-28 18:30","KIA",NA,NA,"롯데","경기 없는 날","정규시즌",NA,NA
"07.29(목)","18:30","SK 5vs3 LG","잠실","-","2010-07-29 18:30","SK",5,3,"LG","","정규시즌","패","승"
"","18:30","두산 2vs2 넥센","목동","-","2010-07-29 18:30","두산",2,2,"넥센","","정규시즌","무","무"
"","18:30","삼성 9vs2 한화","대전","-","2010-07-29 18:30","삼성",9,2,"한화","","정규시즌","패","승"
"","18:30","KIA 12vs5 롯데","사직","-","2010-07-29 18:30","KIA",12,5,"롯데","","정규시즌","패","승"
"07.30(금)","18:30","한화 4vs2 두산","잠실","-","2010-07-30 18:30","한화",4,2,"두산","","정규시즌","패","승"
"","18:30","KIA 1vs2 SK","문학","-","2010-07-30 18:30","KIA",1,2,"SK","","정규시즌","승","패"
"","18:30","넥센 1vs3 삼성","대구","-","2010-07-30 18:30","넥센",1,3,"삼성","","정규시즌","승","패"
"","18:30","LG 9vs17 롯데","사직","-","2010-07-30 18:30","LG",9,17,"롯데","","정규시즌","승","패"
"07.31(토)","17:00","한화 6vs3 두산","잠실","-","2010-07-31 17:00","한화",6,3,"두산","","정규시즌","패","승"
"","17:00","KIA 4vs1 SK","문학","-","2010-07-31 17:00","KIA",4,1,"SK","","정규시즌","패","승"
"","17:00","넥센 3vs9 삼성","대구","-","2010-07-31 17:00","넥센",3,9,"삼성","","정규시즌","승","패"
"","17:00","LG 8vs10 롯데","사직","-","2010-07-31 17:00","LG",8,10,"롯데","","정규시즌","승","패"
"08.01(일)","17:00","한화 2vs3 두산","잠실","-","2010-08-01 17:00","한화",2,3,"두산","","정규시즌","승","패"
"","17:00","KIA 7vs0 SK","문학","-","2010-08-01 17:00","KIA",7,0,"SK","","정규시즌","패","승"
"","17:00","넥센 6vs3 삼성","대구","-","2010-08-01 17:00","넥센",6,3,"삼성","","정규시즌","패","승"
"","17:00","LG 3vs5 롯데","사직","-","2010-08-01 17:00","LG",3,5,"롯데","","정규시즌","승","패"
"08.03(화)","18:30","롯데 7vs1 두산","잠실","-","2010-08-03 18:30","롯데",7,1,"두산","","정규시즌","패","승"
"","18:30","한화 6vs2 넥센","목동","-","2010-08-03 18:30","한화",6,2,"넥센","","정규시즌","패","승"
"","18:30","SK 7vs4 삼성","대구","-","2010-08-03 18:30","SK",7,4,"삼성","","정규시즌","패","승"
"","18:30","LG 3vs12 KIA","무등","-","2010-08-03 18:30","LG",3,12,"KIA","","정규시즌","승","패"
"08.04(수)","18:30","롯데 4vs13 두산","잠실","-","2010-08-04 18:30","롯데",4,13,"두산","","정규시즌","승","패"
"","18:30","한화 2vs5 넥센","목동","-","2010-08-04 18:30","한화",2,5,"넥센","","정규시즌","승","패"
"","18:30","SK 2vs5 삼성","대구","-","2010-08-04 18:30","SK",2,5,"삼성","","정규시즌","승","패"
"","18:30","LG 11vs5 KIA","무등","-","2010-08-04 18:30","LG",11,5,"KIA","","정규시즌","패","승"
"08.05(목)","18:30","롯데 4vs1 두산","잠실","-","2010-08-05 18:30","롯데",4,1,"두산","","정규시즌","패","승"
"","18:30","한화 8vs11 넥센","목동","-","2010-08-05 18:30","한화",8,11,"넥센","","정규시즌","승","패"
"","18:30","SK 5vs1 삼성","대구","-","2010-08-05 18:30","SK",5,1,"삼성","","정규시즌","패","승"
"","18:30","LG 2vs11 KIA","무등","-","2010-08-05 18:30","LG",2,11,"KIA","","정규시즌","승","패"
"08.06(금)","18:30","삼성 3vs8 LG","잠실","-","2010-08-06 18:30","삼성",3,8,"LG","","정규시즌","승","패"
"","18:30","넥센 4vs8 SK","문학","-","2010-08-06 18:30","넥센",4,8,"SK","","정규시즌","승","패"
"","18:30","롯데 11vs3 한화","대전","-","2010-08-06 18:30","롯데",11,3,"한화","","정규시즌","패","승"
"","18:30","두산 3vs2 KIA","군산","-","2010-08-06 18:30","두산",3,2,"KIA","","정규시즌","패","승"
"08.07(토)","17:00","삼성 4vs2 LG","잠실","-","2010-08-07 17:00","삼성",4,2,"LG","","정규시즌","패","승"
"","17:00","넥센 6vs5 SK","문학","-","2010-08-07 17:00","넥센",6,5,"SK","","정규시즌","패","승"
"","17:00","롯데 4vs12 한화","대전","-","2010-08-07 17:00","롯데",4,12,"한화","","정규시즌","승","패"
"","17:00","두산 2vs6 KIA","군산","-","2010-08-07 17:00","두산",2,6,"KIA","","정규시즌","승","패"
"08.08(일)","17:00","삼성 8vs3 LG","잠실","-","2010-08-08 17:00","삼성",8,3,"LG","","정규시즌","패","승"
"","17:00","넥센 3vs5 SK","문학","-","2010-08-08 17:00","넥센",3,5,"SK","","정규시즌","승","패"
"","17:00","롯데 2vs4 한화","대전","-","2010-08-08 17:00","롯데",2,4,"한화","","정규시즌","승","패"
"","17:00","두산 6vs5 KIA","군산","-","2010-08-08 17:00","두산",6,5,"KIA","","정규시즌","패","승"
"08.10(화)","18:30","넥센 vs 두산","잠실","우천취소","2010-08-10 18:30","넥센",NA,NA,"두산","경기 없는 날","정규시즌",NA,NA
"","18:30","LG vs SK","문학","우천취소","2010-08-10 18:30","LG",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","18:30","삼성 vs 롯데","사직","우천취소","2010-08-10 18:30","삼성",NA,NA,"롯데","경기 없는 날","정규시즌",NA,NA
"","18:30","KIA vs 한화","청주","우천취소","2010-08-10 18:30","KIA",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"08.11(수)","18:30","넥센 4vs5 두산","잠실","-","2010-08-11 18:30","넥센",4,5,"두산","","정규시즌","승","패"
"","18:30","LG 1vs5 SK","문학","-","2010-08-11 18:30","LG",1,5,"SK","","정규시즌","승","패"
"","18:30","삼성 2vs8 롯데","사직","-","2010-08-11 18:30","삼성",2,8,"롯데","","정규시즌","승","패"
"","18:30","KIA 11vs2 한화","청주","-","2010-08-11 18:30","KIA",11,2,"한화","","정규시즌","패","승"
"08.12(목)","18:30","넥센 vs 두산","잠실","우천취소","2010-08-12 18:30","넥센",NA,NA,"두산","경기 없는 날","정규시즌",NA,NA
"","18:30","LG vs SK","문학","우천취소","2010-08-12 18:30","LG",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","18:30","삼성 10vs7 롯데","사직","-","2010-08-12 18:30","삼성",10,7,"롯데","","정규시즌","패","승"
"","18:30","KIA 5vs3 한화","청주","-","2010-08-12 18:30","KIA",5,3,"한화","","정규시즌","패","승"
"08.13(금)","18:30","SK 4vs7 두산","잠실","-","2010-08-13 18:30","SK",4,7,"두산","","정규시즌","승","패"
"","18:30","LG 3vs1 넥센","목동","-","2010-08-13 18:30","LG",3,1,"넥센","","정규시즌","패","승"
"","18:30","한화 5vs11 삼성","대구","-","2010-08-13 18:30","한화",5,11,"삼성","","정규시즌","승","패"
"","18:30","롯데 2vs7 KIA","무등","-","2010-08-13 18:30","롯데",2,7,"KIA","","정규시즌","승","패"
"08.14(토)","17:00","SK vs 두산","잠실","우천취소","2010-08-14 17:00","SK",NA,NA,"두산","경기 없는 날","정규시즌",NA,NA
"","17:00","LG 6vs8 넥센","목동","-","2010-08-14 17:00","LG",6,8,"넥센","","정규시즌","승","패"
"","17:00","한화 2vs8 삼성","대구","-","2010-08-14 17:00","한화",2,8,"삼성","","정규시즌","승","패"
"","17:00","롯데 10vs2 KIA","무등","-","2010-08-14 17:00","롯데",10,2,"KIA","","정규시즌","패","승"
"08.15(일)","17:00","SK 5vs9 두산","잠실","-","2010-08-15 17:00","SK",5,9,"두산","","정규시즌","승","패"
"","17:00","LG 3vs4 넥센","목동","-","2010-08-15 17:00","LG",3,4,"넥센","","정규시즌","승","패"
"","17:00","한화 4vs5 삼성","대구","-","2010-08-15 17:00","한화",4,5,"삼성","","정규시즌","승","패"
"","17:00","롯데 2vs3 KIA","무등","-","2010-08-15 17:00","롯데",2,3,"KIA","","정규시즌","승","패"
"08.17(화)","18:30","한화 2vs2 LG","잠실","-","2010-08-17 18:30","한화",2,2,"LG","","정규시즌","무","무"
"","18:30","KIA 7vs0 넥센","목동","-","2010-08-17 18:30","KIA",7,0,"넥센","","정규시즌","패","승"
"","18:30","롯데 5vs0 SK","문학","-","2010-08-17 18:30","롯데",5,0,"SK","","정규시즌","패","승"
"","18:30","두산 1vs3 삼성","대구","-","2010-08-17 18:30","두산",1,3,"삼성","","정규시즌","승","패"
"08.18(수)","18:30","한화 0vs12 LG","잠실","-","2010-08-18 18:30","한화",0,12,"LG","","정규시즌","승","패"
"","18:30","KIA 1vs3 넥센","목동","-","2010-08-18 18:30","KIA",1,3,"넥센","","정규시즌","승","패"
"","18:30","롯데 9vs5 SK","문학","-","2010-08-18 18:30","롯데",9,5,"SK","","정규시즌","패","승"
"","18:30","두산 10vs1 삼성","대구","-","2010-08-18 18:30","두산",10,1,"삼성","","정규시즌","패","승"
"08.19(목)","18:30","한화 4vs18 LG","잠실","-","2010-08-19 18:30","한화",4,18,"LG","","정규시즌","승","패"
"","18:30","KIA 6vs3 넥센","목동","-","2010-08-19 18:30","KIA",6,3,"넥센","","정규시즌","패","승"
"","18:30","롯데 6vs3 SK","문학","-","2010-08-19 18:30","롯데",6,3,"SK","","정규시즌","패","승"
"","18:30","두산 7vs3 삼성","대구","-","2010-08-19 18:30","두산",7,3,"삼성","","정규시즌","패","승"
"08.20(금)","18:30","넥센 5vs4 LG","잠실","-","2010-08-20 18:30","넥센",5,4,"LG","","정규시즌","패","승"
"","18:30","SK 4vs5 한화","대전","-","2010-08-20 18:30","SK",4,5,"한화","","정규시즌","승","패"
"","18:30","두산 6vs8 롯데","사직","-","2010-08-20 18:30","두산",6,8,"롯데","","정규시즌","승","패"
"","18:30","삼성 9vs5 KIA","무등","-","2010-08-20 18:30","삼성",9,5,"KIA","","정규시즌","패","승"
"08.21(토)","17:00","넥센 3vs4 LG","잠실","-","2010-08-21 17:00","넥센",3,4,"LG","","정규시즌","승","패"
"","17:00","SK 11vs5 한화","대전","-","2010-08-21 17:00","SK",11,5,"한화","","정규시즌","패","승"
"","17:00","두산 4vs14 롯데","사직","-","2010-08-21 17:00","두산",4,14,"롯데","","정규시즌","승","패"
"","17:00","삼성 6vs4 KIA","무등","-","2010-08-21 17:00","삼성",6,4,"KIA","","정규시즌","패","승"
"08.22(일)","17:00","넥센 2vs6 LG","잠실","-","2010-08-22 17:00","넥센",2,6,"LG","","정규시즌","승","패"
"","17:00","SK 6vs1 한화","대전","-","2010-08-22 17:00","SK",6,1,"한화","","정규시즌","패","승"
"","17:00","두산 3vs8 롯데","사직","-","2010-08-22 17:00","두산",3,8,"롯데","","정규시즌","승","패"
"","17:00","삼성 4vs3 KIA","무등","-","2010-08-22 17:00","삼성",4,3,"KIA","","정규시즌","패","승"
"08.24(화)","18:30","LG 2vs2 두산","잠실","-","2010-08-24 18:30","LG",2,2,"두산","","정규시즌","무","무"
"","18:30","넥센 vs SK","문학","우천취소","2010-08-24 18:30","넥센",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","18:30","KIA 7vs5 롯데","사직","-","2010-08-24 18:30","KIA",7,5,"롯데","","정규시즌","패","승"
"08.25(수)","18:30","한화 6vs10 두산","잠실","-","2010-08-25 18:30","한화",6,10,"두산","","정규시즌","승","패"
"","18:30","넥센 2vs6 SK","문학","-","2010-08-25 18:30","넥센",2,6,"SK","","정규시즌","승","패"
"","18:30","LG 8vs7 KIA","무등","-","2010-08-25 18:30","LG",8,7,"KIA","","정규시즌","패","승"
"08.26(목)","18:30","한화 6vs4 넥센","목동","-","2010-08-26 18:30","한화",6,4,"넥센","","정규시즌","패","승"
"","18:30","두산 4vs6 삼성","대구","-","2010-08-26 18:30","두산",4,6,"삼성","","정규시즌","승","패"
"","18:30","SK 7vs0 KIA","무등","-","2010-08-26 18:30","SK",7,0,"KIA","","정규시즌","패","승"
"08.27(금)","18:30","삼성 vs LG","잠실","우천취소","2010-08-27 18:30","삼성",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","한화 4vs5 넥센","목동","-","2010-08-27 18:30","한화",4,5,"넥센","","정규시즌","승","패"
"","18:30","두산 5vs6 롯데","사직","-","2010-08-27 18:30","두산",5,6,"롯데","","정규시즌","승","패"
"","18:30","SK 2vs3 KIA","무등","-","2010-08-27 18:30","SK",2,3,"KIA","","정규시즌","승","패"
"08.28(토)","17:00","삼성 2vs0 LG","잠실","-","2010-08-28 17:00","삼성",2,0,"LG","","정규시즌","패","승"
"","17:00","두산 1vs2 한화","대전","-","2010-08-28 17:00","두산",1,2,"한화","","정규시즌","승","패"
"","17:00","SK 10vs5 롯데","사직","-","2010-08-28 17:00","SK",10,5,"롯데","","정규시즌","패","승"
"08.29(일)","17:00","삼성 vs LG","잠실","우천취소","2010-08-29 17:00","삼성",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","17:00","두산 9vs3 한화","대전","-","2010-08-29 17:00","두산",9,3,"한화","","정규시즌","패","승"
"","17:00","SK 8vs5 롯데","사직","-","2010-08-29 17:00","SK",8,5,"롯데","","정규시즌","패","승"
"","17:00","넥센 3vs2 KIA","무등","-","2010-08-29 17:00","넥센",3,2,"KIA","","정규시즌","패","승"
"08.31(화)","18:30","넥센 5vs6 LG","잠실","-","2010-08-31 18:30","넥센",5,6,"LG","","정규시즌","승","패"
"","18:30","KIA 7vs5 삼성","대구","-","2010-08-31 18:30","KIA",7,5,"삼성","","정규시즌","패","승"
"09.01(수)","18:30","SK 3vs0 두산","잠실","-","2010-09-01 18:30","SK",3,0,"두산","","정규시즌","패","승"
"","18:30","삼성 4vs5 넥센","목동","-","2010-09-01 18:30","삼성",4,5,"넥센","","정규시즌","승","패"
"","18:30","LG 8vs7 롯데","사직","-","2010-09-01 18:30","LG",8,7,"롯데","","정규시즌","패","승"
"09.02(목)","18:30","SK vs 두산","잠실","기타","2010-09-02 18:30","SK",NA,NA,"두산","경기 없는 날","정규시즌",NA,NA
"","18:30","삼성 8vs2 한화","대전","-","2010-09-02 18:30","삼성",8,2,"한화","","정규시즌","패","승"
"","18:30","롯데 6vs1 KIA","무등","-","2010-09-02 18:30","롯데",6,1,"KIA","","정규시즌","패","승"
"09.03(금)","18:30","SK 10vs2 두산","잠실","-","2010-09-03 18:30","SK",10,2,"두산","","정규시즌","패","승"
"","18:30","LG vs 넥센","목동","기타","2010-09-03 18:30","LG",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","18:30","삼성 6vs2 한화","대전","-","2010-09-03 18:30","삼성",6,2,"한화","","정규시즌","패","승"
"","18:30","롯데 10vs6 KIA","무등","-","2010-09-03 18:30","롯데",10,6,"KIA","","정규시즌","패","승"
"09.04(토)","17:00","KIA 3vs9 두산","잠실","-","2010-09-04 17:00","KIA",3,9,"두산","","정규시즌","승","패"
"","17:00","LG 0vs8 SK","문학","-","2010-09-04 17:00","LG",0,8,"SK","","정규시즌","승","패"
"","17:00","삼성 1vs2 롯데","사직","-","2010-09-04 17:00","삼성",1,2,"롯데","","정규시즌","승","패"
"09.05(일)","17:00","KIA 4vs5 두산","잠실","-","2010-09-05 17:00","KIA",4,5,"두산","","정규시즌","승","패"
"","17:00","한화 vs SK","문학","우천취소","2010-09-05 17:00","한화",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","17:00","삼성 12vs5 롯데","사직","-","2010-09-05 17:00","삼성",12,5,"롯데","","정규시즌","패","승"
"09.07(화)","18:30","두산 4vs0 SK","문학","-","2010-09-07 18:30","두산",4,0,"SK","","정규시즌","패","승"
"","18:30","넥센 4vs3 롯데","사직","-","2010-09-07 18:30","넥센",4,3,"롯데","","정규시즌","패","승"
"","18:30","한화 3vs8 KIA","군산","-","2010-09-07 18:30","한화",3,8,"KIA","","정규시즌","승","패"
"09.08(수)","18:30","넥센 8vs1 두산","잠실","-","2010-09-08 18:30","넥센",8,1,"두산","","정규시즌","패","승"
"","18:30","롯데 4vs3 삼성","대구","-","2010-09-08 18:30","롯데",4,3,"삼성","","정규시즌","패","승"
"","18:30","한화 3vs9 KIA","군산","-","2010-09-08 18:30","한화",3,9,"KIA","","정규시즌","승","패"
"09.09(목)","18:30","롯데 3vs0 LG","잠실","-","2010-09-09 18:30","롯데",3,0,"LG","","정규시즌","패","승"
"","18:30","KIA 3vs2 넥센","목동","-","2010-09-09 18:30","KIA",3,2,"넥센","","정규시즌","패","승"
"","18:30","SK 1vs1 한화","대전","-","2010-09-09 18:30","SK",1,1,"한화","","정규시즌","무","무"
"09.10(금)","18:30","롯데 vs 넥센","목동","우천취소","2010-09-10 18:30","롯데",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","18:30","SK 3vs9 한화","대전","-","2010-09-10 18:30","SK",3,9,"한화","","정규시즌","승","패"
"","18:30","LG 2vs3 삼성","대구","-","2010-09-10 18:30","LG",2,3,"삼성","","정규시즌","승","패"
"09.11(토)","17:00","롯데 12vs10 두산","잠실","-","2010-09-11 17:00","롯데",12,10,"두산","","정규시즌","패","승"
"","17:00","SK 8vs3 한화","대전","-","2010-09-11 17:00","SK",8,3,"한화","","정규시즌","패","승"
"","17:00","LG vs 삼성","대구","우천취소","2010-09-11 17:00","LG",NA,NA,"삼성","경기 없는 날","정규시즌",NA,NA
"09.12(일)","17:00","롯데 0vs5 두산","잠실","-","2010-09-12 17:00","롯데",0,5,"두산","","정규시즌","승","패"
"","17:00","KIA 2vs5 SK","문학","-","2010-09-12 17:00","KIA",2,5,"SK","","정규시즌","승","패"
"","17:00","LG 6vs4 삼성","대구","-","2010-09-12 17:00","LG",6,4,"삼성","","정규시즌","패","승"
"09.14(화)","18:30","한화 7vs10 LG","잠실","-","2010-09-14 18:30","한화",7,10,"LG","","정규시즌","승","패"
"","18:30","SK 1vs3 롯데","사직","-","2010-09-14 18:30","SK",1,3,"롯데","","정규시즌","승","패"
"","18:30","두산 2vs3 KIA","무등","-","2010-09-14 18:30","두산",2,3,"KIA","","정규시즌","승","패"
"09.15(수)","18:30","넥센 3vs4 한화","대전","-","2010-09-15 18:30","넥센",3,4,"한화","","정규시즌","승","패"
"","18:30","SK 5vs6 롯데","사직","-","2010-09-15 18:30","SK",5,6,"롯데","","정규시즌","승","패"
"","18:30","두산 5vs6 KIA","무등","-","2010-09-15 18:30","두산",5,6,"KIA","","정규시즌","승","패"
"09.16(목)","18:30","SK 5vs5 LG","잠실","-","2010-09-16 18:30","SK",5,5,"LG","","정규시즌","무","무"
"","18:30","삼성 9vs4 KIA","무등","-","2010-09-16 18:30","삼성",9,4,"KIA","","정규시즌","패","승"
"09.17(금)","18:30","SK 5vs4 LG","잠실","-","2010-09-17 18:30","SK",5,4,"LG","","정규시즌","패","승"
"","18:30","두산 6vs1 넥센","목동","-","2010-09-17 18:30","두산",6,1,"넥센","","정규시즌","패","승"
"","18:30","롯데 2vs7 한화","대전","-","2010-09-17 18:30","롯데",2,7,"한화","","정규시즌","승","패"
"","18:30","삼성 8vs9 KIA","무등","-","2010-09-17 18:30","삼성",8,9,"KIA","","정규시즌","승","패"
"09.18(토)","17:00","KIA 7vs8 LG","잠실","-","2010-09-18 17:00","KIA",7,8,"LG","","정규시즌","승","패"
"","17:00","두산 4vs3 넥센","목동","-","2010-09-18 17:00","두산",4,3,"넥센","","정규시즌","패","승"
"","17:00","롯데 11vs1 한화","대전","-","2010-09-18 17:00","롯데",11,1,"한화","","정규시즌","패","승"
"09.19(일)","17:00","KIA 4vs5 LG","잠실","-","2010-09-19 17:00","KIA",4,5,"LG","","정규시즌","승","패"
"","17:00","두산 vs 넥센","목동","우천취소","2010-09-19 17:00","두산",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","17:00","롯데 7vs1 한화","대전","-","2010-09-19 17:00","롯데",7,1,"한화","","정규시즌","패","승"
"","17:00","SK 3vs0 삼성","대구","-","2010-09-19 17:00","SK",3,0,"삼성","","정규시즌","패","승"
"09.20(월)","18:30","두산 6vs4 넥센","목동","-","2010-09-20 18:30","두산",6,4,"넥센","","정규시즌","패","승"
"09.21(화)","17:00","SK vs 두산","잠실","우천취소","2010-09-21 17:00","SK",NA,NA,"두산","경기 없는 날","정규시즌",NA,NA
"","17:00","롯데 vs 넥센","목동","우천취소","2010-09-21 17:00","롯데",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","17:00","LG 2vs6 삼성","대구","-","2010-09-21 17:00","LG",2,6,"삼성","","정규시즌","승","패"
"09.22(수)","14:00","SK 10vs4 두산","잠실","-","2010-09-22 14:00","SK",10,4,"두산","","정규시즌","패","승"
"","17:00","LG 3vs4 넥센","목동","-","2010-09-22 17:00","LG",3,4,"넥센","","정규시즌","승","패"
"","17:30","SK 11vs8 두산","잠실","-","2010-09-22 17:30","SK",11,8,"두산","","정규시즌","패","승"
"09.23(목)","17:00","넥센 4vs6 두산","잠실","-","2010-09-23 17:00","넥센",4,6,"두산","","정규시즌","승","패"
"","17:00","LG 0vs3 SK","문학","-","2010-09-23 17:00","LG",0,3,"SK","","정규시즌","승","패"
"09.24(금)","18:30","넥센 6vs3 두산","잠실","-","2010-09-24 18:30","넥센",6,3,"두산","","정규시즌","패","승"
"","18:30","LG 5vs2 SK","문학","-","2010-09-24 18:30","LG",5,2,"SK","","정규시즌","패","승"
"","18:30","삼성 1vs6 롯데","사직","-","2010-09-24 18:30","삼성",1,6,"롯데","","정규시즌","승","패"
"09.25(토)","17:00","삼성 5vs5 LG","잠실","-","2010-09-25 17:00","삼성",5,5,"LG","","정규시즌","무","무"
"","17:00","롯데 3vs1 넥센","목동","-","2010-09-25 17:00","롯데",3,1,"넥센","","정규시즌","패","승"
"","17:00","한화 7vs1 SK","문학","-","2010-09-25 17:00","한화",7,1,"SK","","정규시즌","패","승"
"09.26(일)","17:00","삼성 6vs1 LG","잠실","-","2010-09-26 17:00","삼성",6,1,"LG","","정규시즌","패","승"
"","17:00","넥센 4vs5 SK","문학","-","2010-09-26 17:00","넥센",4,5,"SK","","정규시즌","승","패"
"","17:00","KIA 3vs11 한화","대전","-","2010-09-26 17:00","KIA",3,11,"한화","","정규시즌","승","패"
"09.29(수)","18:00","롯데 10vs5 두산","잠실","-","2010-09-29 18:00","롯데",10,5,"두산","","준플레이오프","패","승"
"09.30(목)","18:00","롯데 4vs1 두산","잠실","-","2010-09-30 18:00","롯데",4,1,"두산","","준플레이오프","패","승"
"10.01(금)","","  ","","이동일","2010-10-01 ","",NA,NA,NA,"경기 없는 날","정규시즌",NA,NA
"10.02(토)","14:00","두산 6vs5 롯데","사직","-","2010-10-02 14:00","두산",6,5,"롯데","","준플레이오프","패","승"
"10.03(일)","14:00","두산 11vs4 롯데","사직","-","2010-10-03 14:00","두산",11,4,"롯데","","준플레이오프","패","승"
"10.04(월)","","  ","","이동일","2010-10-04 ","",NA,NA,NA,"경기 없는 날","정규시즌",NA,NA
"10.05(화)","18:00","롯데 4vs11 두산","잠실","-","2010-10-05 18:00","롯데",4,11,"두산","","준플레이오프","승","패"
"10.06(수)","","  ","","이동일","2010-10-06 ","",NA,NA,NA,"경기 없는 날","정규시즌",NA,NA
"10.07(목)","18:00","두산 5vs6 삼성","대구","-","2010-10-07 18:00","두산",5,6,"삼성","","플레이오프","승","패"
"10.08(금)","18:00","두산 4vs3 삼성","대구","-","2010-10-08 18:00","두산",4,3,"삼성","","플레이오프","패","승"
"10.09(토)","","  ","","이동일","2010-10-09 ","",NA,NA,NA,"경기 없는 날","정규시즌",NA,NA
"10.10(일)","14:00","삼성 8vs9 두산","잠실","-","2010-10-10 14:00","삼성",8,9,"두산","","플레이오프","승","패"
"10.11(월)","18:00","삼성 8vs7 두산","잠실","-","2010-10-11 18:00","삼성",8,7,"두산","","플레이오프","패","승"
"10.12(화)","","  ","","이동일","2010-10-12 ","",NA,NA,NA,"경기 없는 날","정규시즌",NA,NA
"10.13(수)","18:00","두산 5vs6 삼성","대구","-","2010-10-13 18:00","두산",5,6,"삼성","","플레이오프","승","패"
"10.14(목)","","  ","","이동일","2010-10-14 ","",NA,NA,NA,"경기 없는 날","정규시즌",NA,NA
"10.15(금)","18:00","삼성 5vs9 SK","문학","-","2010-10-15 18:00","삼성",5,9,"SK","","한국시리즈","승","패"
"10.16(토)","14:00","삼성 1vs4 SK","문학","-","2010-10-16 14:00","삼성",1,4,"SK","","한국시리즈","승","패"
"10.17(일)","","  ","","이동일","2010-10-17 ","",NA,NA,NA,"경기 없는 날","정규시즌",NA,NA
"10.18(월)","18:00","SK 4vs2 삼성","대구","-","2010-10-18 18:00","SK",4,2,"삼성","","한국시리즈","패","승"
"10.19(화)","18:00","SK 4vs2 삼성","대구","-","2010-10-19 18:00","SK",4,2,"삼성","","한국시리즈","패","승"
